,ChannelID,ViewCount,likeCount,dislikeCount,uploadedDate,category,videoLanguage,duration,commentCount,subCount,TotalViewCount,VideoCount,channelDate,channelLocation,likePer,dislikePer,LikeDisRatio,days to publish,title
18,k2C5TjS2sh4,487084316,1650510,72815,3/4/2009,Music,Not specified,0 days 00:04:16.000000000,69155,1090000,1286011188,54,1/24/2014,Not specified,33.89,1.49,22.74,-1787,Roxette - It Must Have Been Love (Official Music Video)
19,GcGPedcPsOs,486072035,1370836,360285,8/19/2016,Music,tr,0 days 00:03:35.000000000,68912,17300000,36153144492,12796,1/23/2014,TR,28.2,7.41,3.81,939,Emrah Karaduman - Cevapsız Çınlama ft. Aleyna Tilki
20,ViwtNLUqkMY,486160618,2020789,75418,10/3/2009,Music,Not specified,0 days 00:03:56.000000000,53186,13200000,10867789417,141,9/2/2009,Not specified,41.57,1.55,26.82,31,Beyoncé - Crazy In Love ft. JAY Z
21,2nBJ_FFQuLI,486241020,1973039,262934,12/9/2016,Music,ur,0 days 00:03:34.000000000,117319,1620000,486437571,8,11/20/2011,PK,40.58,5.41,7.5,1846,Mere Rashke Qamar Tu Ne Pehli Nazar (UNFAK) Remix By Junaid Asghar
22,47dtFZ8CFo8,485337635,2528790,61445,4/25/2013,Music,Not specified,0 days 00:03:47.000000000,86435,846000,621995015,25,12/17/2012,Not specified,52.1,1.27,41.02,129,Capital Cities - Safe And Sound (Official Music Video)
23,Zi0RpNSELas,485080362,1997532,129288,8/26/2009,Music,Not specified,0 days 00:07:12.000000000,99992,704000,485210165,15,8/18/2009,BR,41.18,2.67,15.42,8,USA FOR AFRICA - We Are The World - Rafael Casado Drummer
24,F877bV0Ai3E,484579931,1396358,67902,12/1/2015,Music,Not specified,0 days 00:04:26.000000000,35495,3290000,2603337091,101,5/12/2009,Not specified,28.82,1.4,20.59,2394,Yandel - Encantadora (Official Video)
25,8gyLR4NfMiI,484549688,2615468,125230,3/11/2011,Music,Not specified,0 days 00:04:09.000000000,197398,12300000,9719113835,246,10/15/2009,Not specified,53.98,2.58,20.92,512,"Chris Brown - Look at Me Now (Official Video) ft. Lil Wayne, Busta Rhymes"
26,_ovdm2yX4MA,484245313,3087154,70302,11/29/2011,Music,Not specified,0 days 00:03:19.000000000,194048,11100000,7122590099,135,11/29/2011,Not specified,63.75,1.45,43.97,0,Avicii - Levels
27,HHP5MKgK0o8,482943115,3489234,129628,6/6/2016,Music,Not specified,0 days 00:03:44.000000000,172143,15000000,8476311730,162,11/24/2009,US,72.25,2.68,26.96,2386,Selena Gomez - Kill Em With Kindness
28,yziMNt1rBk4,482469016,581045,219510,3/29/2013,Entertainment,Not specified,0 days 00:06:42.000000000,0,1890000,1773427264,215,8/30/2010,US,12.04,4.55,2.65,942,Sidewalk Cops 3 - The Litterer
29,LYsaKn8FRhc,482961349,2721097,133811,12/15/2015,Music,Not specified,0 days 00:06:33.000000000,113152,1880000,975291131,44,11/17/2015,US,56.34,2.77,20.34,28,Preto no Branco - Ninguém Explica Deus (Ao Vivo) ft. Gabriela Rocha
30,87gWaABqGYs,482130028,3255245,98731,5/4/2017,Music,Not specified,0 days 00:03:20.000000000,82915,44700000,20220647006,161,8/8/2006,Not specified,67.52,2.05,32.94,3922,Ed Sheeran - Galway Girl [Official Video]
31,oofSnsGkops,482172260,2684119,73894,10/27/2009,Music,Not specified,0 days 00:03:23.000000000,99455,2270000,1318286844,117,8/30/2006,GB,55.67,1.53,36.39,1154,James Blunt - You're Beautiful (Video)
32,ZxvI1epOAWE,481390488,1052190,67427,7/20/2011,Music,Not specified,0 days 00:04:01.000000000,28341,4060000,5246191618,156,10/15/2009,Not specified,21.86,1.4,15.61,643,HA-ASH - Te Dejo En Libertad (En Vivo)
33,cSnkWzZ7ZAA,480980811,2171749,68682,5/24/2012,Music,Not specified,0 days 00:03:55.000000000,322,732000,992888185,4839,3/16/2007,US,45.15,1.43,31.57,1896,Flo Rida - Whistle [Official Video]
34,ESXgJ9-H-2U,480269091,1870791,140581,2/12/2014,Music,Not specified,0 days 00:04:35.000000000,62021,325000,482615204,7,7/4/2013,Not specified,38.95,2.93,13.29,223,Kiesza - Hideaway (Official Video)
35,sMIWCBaDD0E,481186179,0,0,8/29/2013,Education,en,0 days 00:02:15.000000000,32,24000000,14442931263,338,8/26/2008,Not specified,0,0,0,1829,Veeri Veeri Gummadi Pandu - 3D Animation Telugu Rhymes for children
36,DPxL7dO5XPc,478862252,5580381,496562,4/13/2018,Music,Not specified,0 days 00:03:03.000000000,420152,17300000,3559121200,43,10/15/2015,Not specified,116.53,10.37,11.24,911,"Lil Pump - ""ESSKEETIT"" (Official Music Video)"
37,rn_YodiJO6k,479174923,2010012,61780,7/15/2011,Music,Not specified,0 days 00:04:16.000000000,47926,5350000,4111409722,139,2/6/2007,US,41.95,1.29,32.52,1620,Red Hot Chili Peppers - Otherside [Official Music Video]
38,AWpsOqh8q0M,478522738,1831693,73786,10/3/2009,Music,Not specified,0 days 00:05:05.000000000,58604,13200000,10867789417,141,9/2/2009,Not specified,38.28,1.54,24.86,31,Beyoncé - If I Were A Boy
39,YXSFMV8JOF4,478156409,1626174,83650,11/17/2017,Music,Not specified,0 days 00:02:45.000000000,20656,5590000,1963403422,64,1/9/2012,BR,34.01,1.75,19.43,2139,Gustavo Mioto - Anti-Amor Part Jorge e Mateus
40,JwQZQygg3Lk,478235822,1783725,73852,11/24/2010,Music,Not specified,0 days 00:05:13.000000000,84325,3940000,5640830148,73,5/12/2009,US,37.3,1.54,24.22,561,The Black Eyed Peas - The Time (Dirty Bit) (Official Music Video)
41,NE3IkFadCHM,478176052,2063060,103111,7/8/2016,Music,Not specified,0 days 00:04:02.000000000,84812,2850000,5270918499,49,5/6/2014,Not specified,43.14,2.16,19.97,794,Sebastián Yatra - Traicionera
42,T4cdfRohhcg,478089101,3079259,131128,1/7/2013,Music,Not specified,0 days 00:03:11.000000000,480930,22600000,9444915291,171,12/4/2010,Not specified,64.41,2.74,23.51,765,One Direction - Kiss You (Official)
43,4ShOpJPHRxA,478904413,1097095,575760,9/12/2015,Music,Not specified,0 days 00:02:28.000000000,14355,34300000,31545120008,888,6/2/2011,Not specified,22.91,12.02,1.91,1563,Bartolito - La Granja de Zenón 3
44,LIWbUjHZFTw,478351671,0,0,7/5/2014,Education,en,0 days 00:05:51.000000000,390,24000000,14442931263,338,8/26/2008,Not specified,0,0,0,2139,Old MacDonald Had A Farm - 3D Animation English Nursery Rhymes & Songs for children
45,1AlOPDR46Zg,477395407,2004531,107618,8/2/2017,Music,Not specified,0 days 00:05:04.000000000,64723,1950000,1286551130,143,10/27/2011,Not specified,41.99,2.25,18.66,2106,Rvssian - Si Tu Lo Dejas FT Bad Bunny X Farruko X Nicky Jam X King Kosa
46,VBmMU_iwe6U,477421009,2254463,204243,5/18/2011,Music,Not specified,0 days 00:04:51.000000000,228619,13200000,10867789417,141,9/2/2009,Not specified,47.22,4.28,11.03,623,Beyoncé - Run the World (Girls) (Video - Main Version)
47,hzTg4zPBtDU,478588998,1669691,194792,12/17/2016,Music,Not specified,0 days 00:04:07.000000000,53873,22900000,11878684465,4842,9/26/2011,IN,34.89,4.07,8.57,1909,"""3 Peg Sharry Mann"" (Full Video) | Mista Baaz | Parmish Verma | Latest Punjabi Songs 2016 | T-Series"
48,pezuHwUghUc,476165853,848354,488392,8/24/2016,Education,Not specified,0 days 00:02:14.000000000,0,6760000,3759588789,89,3/22/2012,Not specified,17.82,10.26,1.74,1616,"Johny Johny Yes Papa Nursery Rhymes for Children, Toddlers and Babies"
49,sRs93DYhQGg,474797871,1056517,577845,2/8/2018,Entertainment,Not specified,0 days 00:03:02.000000000,0,6240000,1828741935,411,11/22/2011,PA,22.25,12.17,1.83,2270,Colores para niños 🎈🎈Learn Colors for kids - Mimonona Stories
50,HBxt_v0WF6Y,475329764,2132039,80500,4/30/2012,Music,Not specified,0 days 00:04:29.000000000,139245,25700000,15280539416,106,5/12/2009,US,44.85,1.69,26.54,1084,Rihanna - Where Have You Been
51,qeMFqkcPYcg,475208968,3856781,81960,10/25/2009,Music,Not specified,0 days 00:03:35.000000000,176397,404000,662671196,62,10/15/2009,Not specified,81.16,1.72,47.19,10,"Eurythmics, Annie Lennox, Dave Stewart - Sweet Dreams (Are Made Of This) (Official Video)"
52,WtE011iVx1Q,474894853,1586306,95393,3/30/2018,Music,Not specified,0 days 00:05:04.000000000,57570,2850000,5270918499,49,5/6/2014,Not specified,33.4,2.01,16.62,1424,"Sebastián Yatra - Por Perro ft. Luis Figueroa, Lary Over"
53,nWAGLkyxQG0,473092785,2341223,78737,1/7/2011,Music,Not specified,0 days 00:04:49.000000000,100406,21700000,9948476276,496,5/9/2008,Not specified,49.49,1.66,29.81,973,"Wiz Khalifa - Black And Yellow [G-Mix] ft. Snoop Dogg, Juicy J & T-Pain"
54,UrIiLvg58SY,472246714,2144910,71420,11/22/2009,Music,Not specified,0 days 00:04:17.000000000,58553,338000,503001142,8,5/12/2009,Not specified,45.42,1.51,30.08,194,Extreme - More Than Words (Official Video)
55,1cQh1ccqu8M,471803632,2151985,86852,10/27/2009,Music,Not specified,0 days 00:03:48.000000000,63544,2820000,1748381931,97,3/21/2007,Not specified,45.61,1.84,24.79,951,Nickelback - How You Remind Me
56,RbtPXFlZlHg,471779194,2651749,97245,8/7/2013,Music,Not specified,0 days 00:03:08.000000000,107072,12400000,6208553152,260,7/21/2008,Not specified,56.21,2.06,27.29,1843,"Jason Derulo - ""Talk Dirty"" feat. 2 Chainz (Official HD Music Video)"
57,mh5J7pV1hJE,471027059,1449958,303228,4/12/2017,People & Blogs,Not specified,0 days 00:04:30.000000000,68537,6500000,2165408567,1176,3/7/2017,IN,30.78,6.44,4.78,36,Teri Aakhya Ka Yo Kajal | Superhit Sapna Song | Sapna Chaudhary | New Haryanvi Song 2018 | Sonotek
58,wKJNrKxjcO0,470568780,0,0,6/7/2013,Entertainment,en,0 days 00:01:21.000000000,0,4160000,2847652363,758,8/8/2012,US,0,0,0,303,Zouzounia feat. Anna Rose & Amanda - Baa Baa Black Sheep
59,VCLxJd1d84s,470804163,1812034,69969,10/6/2009,Music,Not specified,0 days 00:03:58.000000000,46943,1630000,1753382337,34,5/12/2009,Not specified,38.49,1.49,25.83,147,The Pussycat Dolls - Buttons ft. Snoop Dogg (Official Music Video)
60,XQ0D_QD_DhM,470557849,2919516,160853,11/21/2017,Music,Not specified,0 days 00:04:20.000000000,169801,5260000,1891308296,42,12/1/2015,AR,62.04,3.42,18.14,721,Khea - Loca ft. Duki & Cazzu (Video Oficial)
61,s8XIgR5OGJc,470088308,3598196,85405,3/8/2016,Music,Not specified,0 days 00:03:40.000000000,109182,28800000,10910998170,1964,9/23/2012,US,76.54,1.82,42.05,1262,The Chainsmokers - Don't Let Me Down (Illenium Remix)
62,gJLIiF15wjQ,469429824,2802940,120507,3/7/2009,Music,Not specified,0 days 00:03:56.000000000,107700,476000,819696549,25,7/15/2010,Not specified,59.71,2.57,23.23,-495,Spice Girls - Wannabe
63,LmRrLl8aLfE,469411532,2041870,82414,10/30/2015,Music,Not specified,0 days 00:03:26.000000000,74745,12100000,7969738764,202,6/27/2009,BR,43.5,1.76,24.72,2316,Henrique e Juliano - Flor E O Beija-Flor part. Marília Mendonça - DVD Novas Histórias
64,9a-T_Q88sk0,468258155,896610,454170,9/3/2016,Entertainment,th,0 days 00:05:57.000000000,0,8490000,6524792081,2518,12/8/2009,TH,19.15,9.7,1.97,2461,เสริมริมฝีปากให้หนาใหญ่
65,RE87rQkXdNw,468515173,3303397,98239,8/17/2018,Music,en,0 days 00:03:39.000000000,162625,45900000,9056786663,442,4/6/2015,US,70.51,2.1,33.58,1229,Marshmello ft. Bastille - Happier (Official Lyric Video)
66,lsJLLEwUYZM,467191069,2676960,222655,12/20/2015,Music,Not specified,0 days 00:04:09.000000000,198035,5370000,677834855,37,10/8/2015,US,57.3,4.77,12.01,73,Desiigner- Panda (OFFICIAL SONG) Prod. By: Menace
67,#NAME?,466415949,1578688,169746,5/9/2013,Music,Not specified,0 days 00:10:50.000000000,80595,4150000,1691188441,96,2/1/2010,Not specified,33.85,3.64,9.3,1193,Tú estás aquí - Jesús Adrián Romero feat. Marcela Gándara - Video Oficial
68,4N2iMmHcHys,465694786,2970997,240182,2/21/2018,Music,Not specified,0 days 00:02:36.000000000,85800,58200000,30427312642,1438,3/21/2012,BR,63.8,5.16,12.36,2163,Fuleragem - MC WM (KondZilla) | Official Music Video
69,PfGaX8G0f2E,465229690,3103740,133104,11/2/2015,Music,Not specified,0 days 00:03:21.000000000,133407,32700000,20455224743,152,9/26/2009,US,66.71,2.86,23.33,2228,Justin Bieber - I'll Show You (Official Music Video)
70,bN3G5gXKPkY,465071998,1267086,90836,3/13/2014,Music,Not specified,0 days 00:03:10.000000000,39986,1350000,595059302,7,3/11/2014,MX,27.24,1.95,13.97,2,ARIEL CAMACHO - HABLEMOS
71,N6O2ncUKvlg,464545767,2210326,65609,9/21/2010,Music,Not specified,0 days 00:04:03.000000000,110430,3150000,2410278494,36,5/12/2009,Not specified,47.58,1.41,33.74,497,Nelly - Just A Dream (Official Video)
72,Nmna2yIpW2Y,463540656,323151,186045,10/3/2014,Entertainment,Not specified,0 days 00:15:42.000000000,8671,11000000,12074597234,4114,3/5/2013,Not specified,6.97,4.01,1.74,577,Learn Colours With Ooze and Glitter Putty! Fun Learning Contest!
73,4bPGxLxogvw,463633324,1422352,140345,10/19/2015,Music,Not specified,0 days 00:03:26.000000000,79603,3970000,3103776337,85,2/19/2013,Not specified,30.68,3.03,10.13,972,Maître Gims - Sapés comme jamais (Clip officiel) ft. Niska
74,1TsVjvEkc4s,462733420,2904223,171469,6/26/2015,Music,Not specified,0 days 00:03:15.000000000,131158,15000000,8476311730,162,11/24/2009,US,62.76,3.71,16.92,2040,Selena Gomez - Good For You
75,jk4HYngf65w,462355934,1007423,68601,2/15/2014,Music,Not specified,0 days 00:04:03.000000000,31235,8980000,9637046852,161,4/21/2011,Not specified,21.79,1.48,14.72,1031,Romeo Santos - Cancioncitas de Amor (Audio)
76,QW833sTtwcw,462149971,1095898,642075,7/30/2018,Entertainment,en,0 days 00:02:57.000000000,0,16000000,6858133753,319,10/6/2012,GB,23.71,13.89,1.71,2123,The Three Little Kittens song for kids by Gaby and Alex
77,BwN3NiZt-PU,461765368,755761,243470,6/27/2016,Music,Not specified,0 days 00:04:33.000000000,60522,1010000,625639409,223,9/26/2010,VN,16.37,5.27,3.11,2101,365DABAND - BỐNG BỐNG BANG BANG [OFFICIAL] (TẤM CÁM: CHUYỆN CHƯA KỂ OST)
78,GsF05B8TFWg,460615716,3059403,74655,6/13/2017,Music,Not specified,0 days 00:03:24.000000000,54184,930000,720467021,23,8/5/2014,Not specified,66.42,1.62,41,1043,Axwell Λ Ingrosso - More Than You Know (Official Video)
79,jU_82WUdbaA,460788078,815392,481400,9/2/2010,Music,Not specified,0 days 00:03:19.000000000,11075,6650000,4757837615,465,4/12/2011,Not specified,17.7,10.45,1.69,-222,CantaJuego - La Mane
80,BTtBmo5EbEk,460363761,2246565,138635,8/15/2018,Music,Not specified,0 days 00:05:09.000000000,72671,2620000,3837133135,34,7/6/2015,Not specified,48.8,3.01,16.21,1136,Anuel AA - Ella Quiere Beber (Video Oficial)
81,BvFJstCIrpw,459689189,2005466,118327,11/8/2018,Music,es-419,0 days 00:03:45.000000000,63846,29900000,10909712227,352,5/16/2011,PR,43.63,2.57,16.98,2733,Daddy Yankee & Anuel AA - Adictiva (Video Oficial)
82,PWgvGjAhvIw,459560289,2849129,103986,10/25/2009,Music,Not specified,0 days 00:05:03.000000000,114696,515000,938674038,55,10/15/2009,Not specified,62,2.26,27.43,10,OutKast - Hey Ya! (Official Music Video)
83,JybMBMTHWP8,459047339,1058593,72934,7/16/2015,Music,Not specified,0 days 00:02:54.000000000,32929,7330000,3968805797,104,8/9/2013,BR,23.06,1.59,14.5,706,Maiara & Maraisa - 10% (Ao Vivo em Goiânia)
84,8j9zMok6two,458855287,3494706,204267,5/11/2017,Music,Not specified,0 days 00:03:48.000000000,164601,10400000,3961774997,67,5/12/2009,Not specified,76.16,4.45,17.11,2921,Miley Cyrus - Malibu (Official Video)
85,3FtzhWx-XxA,458099364,1029458,572220,7/1/2012,Music,Not specified,0 days 00:02:56.000000000,0,1730000,634037326,74,11/26/2011,Not specified,22.47,12.49,1.8,218,ماما جابت بيبي - جنى مقداد - اناشيد طيور الجنة
86,#NAME?,458304239,1392552,96120,2/14/2019,Music,Not specified,0 days 00:04:15.000000000,23599,2970000,3929821552,54,5/12/2009,Not specified,30.38,2.1,14.47,3565,"Wisin & Yandel, Romeo Santos - Aullando (Official Video)"
87,by3yRdlQvzs,458025788,2743766,106877,9/26/2016,Music,Not specified,0 days 00:03:42.000000000,57607,2340000,3445988692,85,8/29/2016,Not specified,59.9,2.33,25.71,28,Khalid - Location (Official Music Video)
88,sENM2wA_FTg,457550524,2300791,52693,4/18/2012,Music,Not specified,0 days 00:04:07.000000000,77439,10100000,8888726863,108,1/23/2012,Not specified,50.28,1.15,43.72,86,Imagine Dragons - It's Time
89,dmJefsOErr0,456348031,2849552,195789,2/16/2017,Music,Not specified,0 days 00:03:49.000000000,108103,5460000,3485213073,50,7/1/2014,Not specified,62.44,4.29,14.55,961,Rae Sremmurd - Swang (Official Video)
90,BGpzGu9Yp6Y,455781173,3562285,85261,9/6/2012,Music,Not specified,0 days 00:03:39.000000000,154048,19300000,5458418269,172,4/6/2010,Not specified,78.16,1.87,41.8,884,"Skrillex & Damian ""Jr. Gong"" Marley - Make It Bun Dem [OFFICIAL VIDEO]"
91,uU_FFtbCcLc,454623124,1328637,75234,1/17/2015,Music,Not specified,0 days 00:03:28.000000000,43502,20700000,13078992303,250,1/10/2012,PR,29.23,1.65,17.72,1103,Nicky Jam - El Perdón | Video Lyric | (Prod. Saga WhiteBlack)
92,zpsVpnvFfZQ,456211626,1061474,186237,2/19/2015,Music,en,0 days 00:03:07.000000000,34985,142000000,1.11948E+11,14447,3/13/2006,IN,23.27,4.08,5.7,3265,"Chittiyaan Kalaiyaan' FULL VIDEO SONG | Roy | Meet Bros Anjjan, Kanika Kapoor | T-SERIES"
93,8qs2dZO6wcc,455503188,2740148,177492,11/30/2017,Music,Not specified,0 days 00:03:22.000000000,95731,34400000,14053110413,2628,9/2/2009,IN,60.16,3.9,15.43,3011,Naah -  Harrdy Sandhu Feat. Nora Fatehi | Jaani | B Praak |Official Music Video-Latest Hit Song 2017
94,xftFxCYQTdk,454695507,931547,47188,12/18/2009,Music,Not specified,0 days 00:03:43.000000000,24291,2020000,2265888665,108,9/2/2009,Not specified,20.49,1.04,19.7,107,Camila - Mientes (Video)
95,V2hlQkVJZhE,455085026,3543640,324231,10/30/2017,Music,en,0 days 00:03:42.000000000,431942,16300000,9125287306,1144,1/25/2008,Not specified,77.87,7.12,10.94,3566,"TWICE ""LIKEY"" M/V"
96,HWyEEj2pSt0,454144265,1752914,86482,12/18/2012,Music,Not specified,0 days 00:03:22.000000000,87501,13600000,14241597939,175,9/30/2010,CO,38.6,1.9,20.32,810,J Balvin - Tranquila (Official Video)
97,GTyN-DB_v5M,454174833,3042829,70514,9/17/2015,Music,Not specified,0 days 00:04:03.000000000,92928,3680000,2155167945,68,11/5/2013,US,67,1.55,43.23,681,"Zara Larsson, MNEK - Never Forget You (Official Music Video)"
98,wsHNUOgJJZU,453748563,1000207,83282,9/23/2016,Music,th,0 days 00:04:28.000000000,83358,3480000,2370574829,620,11/7/2013,TH,22.04,1.84,11.98,1051,คู่คอง Ost.นาคี | ก้อง ห้วยไร่ | Official MV
99,2gm90wOZUPg,453402830,982755,576718,11/26/2013,Entertainment,en,0 days 00:04:50.000000000,8130,15600000,5145352836,204,1/24/2013,Not specified,21.68,12.72,1.7,306,Lakdi ki kathi | Nani Teri Morni & Popular Hindi Children Songs | Animated Songs by JingleToons
100,T3E9Wjbq44E,453786468,3070270,50817,8/12/2011,Music,Not specified,0 days 00:03:37.000000000,126810,13000000,10521304035,1146,6/9/2006,US,67.66,1.12,60.41,1890,Gym Class Heroes: Stereo Hearts ft. Adam Levine [OFFICIAL VIDEO]
101,uSD4vsh1zDA,453922465,2072288,66688,12/23/2009,Music,Not specified,0 days 00:04:52.000000000,96407,3940000,5640830148,73,5/12/2009,US,45.65,1.47,31.05,225,The Black Eyed Peas - I Gotta Feeling (Official Music Video)
102,ozr3qQRzYl8,452962090,759360,63211,9/19/2013,Music,Not specified,0 days 00:03:57.000000000,14939,3400000,1697251840,155,2/5/2013,MX,16.76,1.4,11.97,226,BANDA MS - HERMOSA EXPERIENCIA (VIDEO OFICIAL)
103,4kHl4FoK1Ys,453533116,1395383,90539,10/25/2009,Music,Not specified,0 days 00:03:15.000000000,61335,687000,1681414152,53,10/15/2009,Not specified,30.77,2,15.39,10,"Modern Talking - You're My Heart, You're My Soul (Official Music Video)"
104,h6szTEZn1m4,452664253,277282,181270,6/4/2014,Entertainment,Not specified,0 days 00:34:11.000000000,0,11000000,12074597234,4114,3/5/2013,Not specified,6.13,4,1.53,456,NEW Huge 101 Surprise Egg Opening Kinder Surprise Elmo Disney Pixar Cars Mickey Minnie Mouse
105,LOZuxwVk7TU,453166360,2354788,96983,10/25/2009,Music,Not specified,0 days 00:03:32.000000000,124018,5030000,5415939261,106,10/15/2009,Not specified,51.96,2.14,24.28,10,Britney Spears - Toxic (Official Video)
106,2ips2mM7Zqw,453284973,4013842,157046,6/1/2015,Music,Not specified,0 days 00:03:50.000000000,276729,12400000,5891398361,773,10/10/2005,KR,88.55,3.46,25.59,3521,BIGBANG - 뱅뱅뱅 (BANG BANG BANG) M/V
107,cNw8A5pwbVI,452611891,1978167,89863,6/26/2015,Music,Not specified,0 days 00:03:34.000000000,63047,965000,609853415,29,12/4/2013,US,43.71,1.99,21.96,569,"Pia Mia - Do It Again ft. Chris Brown, Tyga (Official Music Video)"
108,R4em3LKQCAQ,451744328,3137466,315887,8/1/2012,Music,Not specified,0 days 00:05:52.000000000,357082,32700000,20455224743,152,9/26/2009,US,69.45,6.99,9.94,1040,Justin Bieber - As Long As You Love Me ft. Big Sean (Official Music Video)
109,vNoKguSdy4Y,450959205,2876075,161889,12/14/2012,Music,Not specified,0 days 00:05:58.000000000,258740,26700000,18800582829,125,5/12/2009,US,63.78,3.59,17.77,1312,Taylor Swift - I Knew You Were Trouble
